AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
-18,-103,-104,-158,-120,-69,-381,-29,-90,-441,-206,-277,-1307,-69
-18,-107,-97,-158,-140,-77,-382,-19,-98,-440,-211,-278,-1301,-73
-20,-110,-85,-158,-143,-88,-385,-20,-102,-436,-216,-281,-1304,-74
-20,-102,-83,-158,-133,-88,-384,-29,-90,-429,-208,-277,-1303,-66
-19,-108,-82,-158,-127,-89,-381,-30,-89,-429,-203,-273,-1301,-69
-18,-123,-79,-158,-131,-96,-383,-27,-112,-432,-215,-276,-1302,-80
-18,-114,-83,-158,-134,-92,-384,-33,-125,-432,-223,-277,-1304,-75
-18,-105,-84,-158,-130,-89,-383,-35,-123,-430,-221,-273,-1303,-64
-18,-126,-86,-158,-128,-98,-384,-32,-129,-431,-220,-274,-1303,-67
-19,-136,-88,-158,-133,-97,-387,-28,-126,-432,-220,-276,-1305,-73
-20,-115,-87,-158,-133,-84,-387,-26,-109,-433,-218,-276,-1305,-75
-20,-102,-88,-158,-118,-72,-384,-33,-97,-433,-208,-277,-1305,-72
-19,-76,-51,-165,-55,5,-386,-6,-25,-440,-173,-264,-1303,-38
-11,-71,-50,-165,-64,7,-386,-3,-19,-440,-177,-255,-1303,-36
-16,-78,-51,-170,-71,1,-386,1,-23,-442,-177,-270,-1303,-44
-23,-98,-52,-163,-72,-14,-386,1,-46,-438,-197,-280,-1303,-59
-18,-105,-53,-151,-77,-26,-386,-2,-52,-432,-210,-275,-1303,-63
-15,-98,-58,-161,-74,-27,-386,-6,-42,-432,-194,-274,-1303,-62
-20,-97,-57,-174,-68,-19,-386,-8,-41,-435,-189,-276,-1303,-63
-20,-100,-59,-162,-70,-12,-386,-8,-47,-434,-197,-274,-1303,-60
-17,-99,-79,-156,-74,-9,-386,-6,-47,-432,-193,-277,-1303,-60
-16,-93,-81,-172,-70,-5,-386,-2,-42,-433,-188,-277,-1303,-60
-19,-79,-59,-178,-68,0,-386,0,-38,-434,-186,-273,-1303,-55
-21,-76,-55,-169,-69,2,-385,-1,-37,-435,-183,-275,-1303,-53
-19,-93,-65,-176,-69,2,-385,-1,-43,-435,-189,-275,-1303,-56
-16,-101,-61,-175,-72,1,-384,-2,-54,-434,-194,-274,-1303,-57
-17,-88,-56,-160,-73,3,-384,-3,-58,-437,-191,-275,-1303,-59
-18,-89,-60,-167,-75,1,-386,-1,-55,-439,-195,-274,-1303,-65
-15,-94,-60,-181,-76,0,-386,0,-50,-434,-198,-274,-1303,-63
-16,-75,-59,-177,-68,14,-383,-1,-42,-433,-189,-274,-1303,-45
-19,-70,-57,-177,-64,22,-384,-4,-34,-434,-182,-274,-1303,-34
-17,-95,-56,-185,-69,4,-387,-7,-35,-436,-186,-274,-1303,-46
-19,-89,-54,-176,-38,16,-386,-3,-31,-433,-153,-275,-1292,-40
-21,-102,-55,-177,-41,-1,-382,-1,-29,-433,-159,-277,-1296,-42
-22,-97,-59,-176,-43,3,-379,2,-29,-433,-167,-274,-1289,-48
-22,-99,-56,-177,-46,3,-378,-2,-51,-433,-178,-271,-1283,-58
-25,-107,-53,-177,-48,-4,-379,-10,-65,-433,-182,-274,-1287,-60
-25,-109,-56,-177,-49,-6,-380,-10,-49,-434,-182,-277,-1292,-62
-20,-97,-55,-176,-46,-4,-382,-3,-21,-433,-169,-275,-1288,-58
-17,-76,-52,-176,-43,14,-384,0,-8,-430,-149,-273,-1285,-44
-20,-69,-55,-176,-44,25,-382,-2,-12,-431,-148,-275,-1288,-38
-21,-76,-57,-176,-29,19,-378,-1,-9,-435,-139,-275,-1288,-37
-17,-76,-56,-176,-15,25,-379,2,6,-435,-127,-275,-1282,-32
-16,-68,-57,-176,-34,37,-383,4,12,-433,-156,-275,-1283,-33
-20,-67,-61,-176,-54,31,-382,0,3,-434,-181,-272,-1289,-40
-20,-83,-65,-176,-35,21,-384,-4,0,-436,-158,-277,-1293,-40
-19,-93,-61,-176,-13,27,-387,-2,0,-437,-142,-274,-1293,-39
-18,-74,-54,-176,-15,33,-384,1,3,-437,-155,-259,-1291,-41
-16,-70,-54,-176,-31,23,-381,-1,2,-433,-155,-265,-1292,-50
-13,-68,-78,-176,-37,30,-380,32,-28,-437,-144,-261,-1276,-49
-14,-66,-90,-179,-45,30,-383,36,-27,-436,-138,-259,-1273,-49
-17,-66,-85,-179,-44,28,-382,32,-31,-436,-157,-260,-1272,-57
-15,-67,-73,-179,-38,38,-380,34,-31,-436,-177,-262,-1273,-50
-12,-68,-72,-180,-37,39,-380,32,-28,-435,-179,-262,-1272,-44
