AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4
31,-4,2,78,51,34,-153,30,-25,-406,-4,-57,-410,28
27,-1,4,85,54,48,-153,35,-11,-401,10,-57,-421,31
26,-2,-3,78,49,47,-153,33,-14,-398,4,-57,-428,31
27,-3,-1,77,46,36,-153,29,-25,-397,-2,-57,-427,28
26,-9,-6,83,32,32,-153,30,-32,-402,-2,-57,-419,24
21,-11,-11,80,21,32,-153,30,-36,-403,-11,-57,-410,23
18,-14,-2,78,36,30,-153,29,-37,-398,-15,-57,-408,25
21,-27,7,79,44,30,-153,30,-41,-400,-5,-57,-410,26
22,-40,5,80,28,28,-153,27,-58,-408,-24,-57,-408,24
15,-42,-10,81,17,19,-153,24,-67,-408,-55,-57,-408,13
19,-37,-21,79,20,10,-153,26,-61,-402,-49,-57,-411,1
